fixed acidity,volatile acidity,var1,var2,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,var3
7.5,0.18,-0.47511271961251234,-0.4692040653860816,0.051,24.0,94.0,0.997,3.19,0.44,-0.5047160368063641
6.7,0.26,-0.4789956844788482,-0.374102378726195,0.038,40.0,179.0,0.99479,3.23,0.56,-0.45667214688991986
6.2,0.24,-0.5571894988313228,-0.5994871609907857,0.055,47.0,134.0,0.9975799999999999,3.3,0.51,-0.6011662631522796
6.9,0.25,-0.4522813385611767,-0.20663312456081395,0.038,28.0,76.0,0.9908799999999999,3.01,0.36,-0.3607830884523915
6.2,0.38,-0.35550444581836005,-0.11757370796665478,0.038,34.0,117.0,0.9913200000000001,3.36,0.59,-0.29434554704694926
5.0,0.33,-0.3124848464102131,-0.10901569650912224,0.03,23.0,158.0,0.9932200000000001,3.41,0.64,-0.20891715565216784
5.3,0.26,-0.565888566318117,-0.4394153185461134,0.034,48.0,160.0,0.9952,3.82,0.51,-0.525562967804055
6.6,0.13,-0.533848547275581,-0.42255502492516306,0.057999999999999996,47.0,131.0,0.9946,3.51,0.45,-0.5171898999023743
6.1,0.17,-0.5258861084340891,-0.3165620972161687,0.040999999999999995,32.0,92.0,0.99036,3.26,0.57,-0.459336125805758
8.0,0.37,-0.35339266824873095,-0.08518193158772114,0.038,3.0,127.0,0.9918600000000001,2.9,0.72,-0.24643379328932458
7.0,0.21,-0.3709105455789419,-0.20848361700073426,0.037000000000000005,36.0,123.0,0.99321,3.14,0.52,-0.3469728368177847
6.2,0.2,-0.5018914118331881,-0.2831559192967079,0.031,22.0,73.0,0.99035,3.24,0.52,-0.43404551004360303
6.4,0.26,-0.5336151855334381,-0.4214229166041039,0.179,5.0,60.0,0.9925,3.09,0.54,-0.5449676376765767
6.8,0.28,-0.5950432622202463,-0.6457140681606501,0.047,49.0,162.0,0.9983,3.21,0.51,-0.6242252310586714
7.4,0.2,-0.594883454199103,-0.49777931072839077,0.038,44.0,111.0,0.9926,3.36,0.34,-0.608480227159049
7.5,0.26,-0.4577422007697536,-0.5484436286885199,0.084,33.0,139.0,1.0011,3.17,0.39,-0.5167969101965008
6.3,0.28,-0.5896990517982428,-0.5653444404578312,0.20800000000000002,60.0,154.0,0.9947799999999999,3.1,0.4,-0.6199529583513205
7.0,0.25,-0.430180597891502,-0.33188461729350505,0.046,56.0,245.0,0.9955,3.25,0.5,-0.4143111363912402
6.4,0.35,-0.6187646829601303,-0.5301730143249324,0.034,18.0,117.0,0.9944,3.33,0.43,-0.5933783731867255
7.2,0.4,-0.3306901435953631,-0.394347203983868,0.040999999999999995,70.0,189.0,0.9976,3.08,0.49,-0.4659383285725973
7.4,0.29,-0.5264509464078091,-0.3492886020359245,0.044000000000000004,30.0,114.0,0.992,3.11,0.4,-0.46373393605091273
6.8,0.64,-0.7569682688405166,-0.7948985206060971,0.062,26.0,142.0,0.9972,3.37,0.46,-0.7717578047658504
7.1,0.29,-0.26507233812472275,0.032497456426868965,0.031,32.0,99.0,0.9893,3.07,0.33,-0.18610926282138351
6.4,0.28,-0.5048872699122222,-0.33044808246192403,0.053,28.0,186.0,0.99211,3.31,0.45,-0.4724651053891117
7.2,0.32,-0.3313686009546031,0.01523955317767478,0.028999999999999998,29.0,109.0,0.9902,3.15,0.51,-0.19081276681864034
6.2,0.2,-0.4458383456459125,-0.15875867595804283,0.039,24.0,78.0,0.9899,3.36,0.47,-0.33128355136482646
6.1,0.25,-0.46669588435927745,-0.488791343791636,0.052000000000000005,67.0,226.0,0.9956,3.16,0.47,-0.5598282490489085
6.8,0.28,-0.4474406460877858,-0.3552131653211199,0.057,35.0,208.0,0.9973,3.57,0.55,-0.4504968843406474
7.8,0.25,-0.4974129022922531,-0.40443072884627473,0.042,37.0,149.0,0.9954,3.36,0.45,-0.5168132218330543
6.6,0.26,-0.5287377919723704,-0.4217414137679012,0.038,28.0,137.0,0.9952,3.35,0.6,-0.4964848835349497
6.7,0.19,-0.27107029359188517,0.09565378687021164,0.032,14.0,71.0,0.9891200000000001,3.31,0.38,-0.1316957880409837
7.6,0.2,-0.45607218332487587,-0.28823032102923407,0.044000000000000004,30.0,180.0,0.9941,3.46,0.44,-0.4301040948904319
7.6,0.25,-0.6482445514925901,-0.586508086723085,0.055999999999999994,34.0,176.0,0.99434,3.1,0.51,-0.6784934378941274
6.7,0.26,-0.5210300626102589,-0.49459195183119253,0.171,64.0,200.0,0.9956200000000001,3.19,0.38,-0.5686107377530947
6.4,0.22,-0.5103143348498711,-0.5491537204215962,0.066,57.0,158.0,0.9992,3.6,0.43,-0.567596474063232
6.7,0.44,-0.36492194907542075,-0.035028962283414566,0.032,19.0,99.0,0.99015,3.26,0.53,-0.204507313391059
7.1,0.47,-0.18768914393730385,0.01775529456947922,0.024,22.0,142.0,0.99518,3.12,0.48,-0.0869907239348614
6.9,0.4,-0.5748578833880313,-0.585584944468005,0.033,59.0,186.0,0.99754,3.08,0.49,-0.5830684729397684
5.1,0.33,-0.44550686941433526,-0.12716427945934616,0.027000000000000003,18.0,89.0,0.9893,3.51,0.38,-0.2991080033454694
6.3,0.32,-0.4648328218822304,-0.4280818618790436,0.044000000000000004,24.0,205.0,0.99611,3.11,0.58,-0.464577941458001
6.5,0.25,-0.4292780443771105,-0.42530437274882815,0.047,54.0,184.0,0.99572,3.17,0.45,-0.5089904435981453
6.9,0.2,-0.5781298568526787,-0.46768228632801856,0.043,25.0,136.0,0.9935,3.31,0.6,-0.5779642268412831
7.0,0.21,-0.4137738301270941,-0.30393217553711116,0.033,31.0,253.0,0.9953,3.22,0.56,-0.3964098680337501
6.6,0.26,-0.22321599609714549,-0.2515294137385071,0.053,32.0,141.0,0.9981,3.11,0.49,-0.313299374682503
6.5,0.2,-0.26925011334261373,-0.35590726256864547,0.054000000000000006,50.0,221.0,0.99941,2.94,0.64,-0.3746502008562611
6.9,0.25,-0.4933611087400793,-0.30173072337934315,0.039,29.0,191.0,0.9908,3.13,0.52,-0.4487652525516692
6.0,0.27,-0.8659495351924195,-0.8679903672010143,0.055999999999999994,35.0,128.0,0.9936,3.12,0.45,-0.8953404848742398
6.5,0.18,-0.4586230039558086,-0.22449170514833683,0.028999999999999998,35.0,138.0,0.9911399999999999,3.36,0.6,-0.38461067836797636
7.5,0.32,-0.703171154763623,-0.6450059002598489,0.042,13.0,133.0,0.9938,3.07,0.38,-0.718178437461015
5.8,0.42,-0.33055826091949836,0.020094772626161772,0.035,26.0,129.0,0.9890000000000001,3.32,0.47,-0.17947217178518893
7.0,0.22,-0.5242898957556643,-0.4056926873835345,0.055,39.0,198.0,0.9951,3.52,0.54,-0.5287859690921105
6.2,0.24,-0.5344132918726505,-0.3768576215204209,0.038,22.0,167.0,0.9912,3.1,0.48,-0.5102427160334003
6.7,0.19,-0.4973146944261685,-0.2955445324441399,0.022000000000000002,22.0,94.0,0.9912,3.23,0.57,-0.44551494192536634
6.6,0.21,-0.4198423130373594,-0.2512674325939537,0.046,30.0,140.0,0.9929899999999999,3.22,0.38,-0.3754449784293633
5.9,0.2,-0.4882964134881873,-0.21256767065792737,0.037000000000000005,38.0,93.0,0.99021,3.36,0.49,-0.36937778800700216
7.0,0.23,-0.2676078987818662,-0.011637649771449432,0.027999999999999997,31.0,104.0,0.9922,3.35,0.47,-0.17152165647213735
8.3,0.19,-0.3825379408950662,-0.18879293587406498,0.051,11.0,137.0,0.9918,3.06,0.46,-0.3649996427130783
8.2,0.21,-0.4944722183058823,-0.39707996703596216,0.040999999999999995,11.0,99.0,0.9958,3.17,0.57,-0.5314030277226391
5.6,0.255,-0.19664591809687682,-0.10459691441110697,0.055999999999999994,66.0,171.0,0.99464,3.25,0.61,-0.2300261479754201
7.4,0.3,-0.5281576006482109,-0.4184647228028633,0.053,45.0,163.0,0.9941,3.12,0.45,-0.5116478893488757
6.7,0.19,-0.5209318547441739,-0.3857057554290575,0.040999999999999995,26.0,76.0,0.9917299999999999,2.9,0.57,-0.49731245784540645
6.6,0.39,-0.465640042262788,-0.5118074097144181,0.057,51.0,221.0,0.99851,3.26,0.51,-0.5415448692271607
7.4,0.16,-0.5235349165665237,-0.597626685738947,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,-0.5931447635220104
7.3,0.655,-0.6214996856273405,-0.6347862767161354,0.071,28.0,212.0,0.9971,2.96,0.58,-0.6444159998030186
7.0,0.55,-0.4903408766459112,-0.23402143937428566,0.036000000000000004,19.0,164.0,0.99269,3.26,0.46,-0.32955961796703426
8.8,0.23,-0.5010319854688683,-0.5239443780237605,0.04,26.0,183.0,0.9984,2.93,0.49,-0.5583586900372317
6.1,0.31,-0.2740508916971305,-0.059512098374220335,0.031,70.0,170.0,0.9934,3.42,0.4,-0.20102119355970227
5.9,0.37,-0.7770553464299967,-0.6677175396721096,0.057,39.0,128.0,0.9924,3.24,0.48,-0.7302712888629368
8.8,0.35,-0.4352759064676226,-0.28372413408098707,0.036000000000000004,14.0,56.0,0.992,2.96,0.33,-0.44323197470361675
6.7,0.16,-0.5209747951409451,-0.37622664225179125,0.045,24.0,131.0,0.99284,3.3,0.59,-0.5042563424038723
7.6,0.19,-0.40969123649739103,-0.18170788955511719,0.04,38.0,143.0,0.9907,2.92,0.42,-0.35613853675639773
6.3,0.41,-0.29813458874612064,0.004910278447739502,0.023,28.0,110.0,0.991,3.3,0.38,-0.17457324570308008
5.8,0.27,-0.5155141839778212,-0.530562685061936,0.045,55.0,170.0,0.9972,3.28,0.42,-0.5479079209260087
7.8,0.43,-0.12932763952593307,0.0274148790116282,0.033,37.0,158.0,0.9955,3.14,0.35,-0.10229129930254521
6.7,0.31,-0.12028177154162034,0.1303624414752924,0.038,6.0,79.0,0.9941200000000001,3.14,0.34,0.0003505552333658013
6.8,0.21,-0.4632735261292811,-0.5614469898275567,0.042,41.0,146.0,1.0001,3.3,0.36,-0.5292839050786347
8.6,0.31,-0.6293054361022361,-0.5139741186059832,0.045,16.0,109.0,0.99249,2.95,0.39,-0.6208984372643042
5.8,0.275,-0.47541963507565443,-0.323533524595941,0.043,41.0,149.0,0.9926,3.33,0.42,-0.43341555735833703
6.1,0.255,-0.3590621155932173,-0.3548866125630119,0.045,53.0,197.0,0.9967,3.24,0.54,-0.41413427948744985
6.5,0.3,-0.4944723116825328,-0.4755038752604601,0.038,61.0,219.0,0.9959,3.19,0.5,-0.5427480218367681
7.1,0.13,-0.3995526737832661,-0.39684058572194436,0.064,56.0,115.5,0.9973700000000001,3.16,0.41,-0.41693259410244654
6.9,0.34,-0.16775214189872423,-0.18027579605943922,0.069,44.0,150.0,0.9968,3.0,0.81,-0.2957212654880077
6.0,0.31,-0.5146208960504208,-0.3089475471320986,0.040999999999999995,25.0,143.0,0.9914,3.31,0.44,-0.4343632358116595
7.4,0.19,-0.47729814427979134,-0.4332171008783132,0.067,39.0,212.0,0.9958,3.3,0.33,-0.5204500430042928
7.3,0.22,-0.5495585362214084,-0.5250886297804875,0.047,42.0,207.0,0.9966,3.33,0.46,-0.5754880370750203
5.7,0.18,-0.42149681946299467,-0.12320791539460352,0.023,21.0,95.0,0.9893,3.07,0.54,-0.29337820364239553
7.4,0.16,-0.4893031889714202,-0.2612787353491417,0.064,34.0,166.0,0.99136,3.11,0.42,-0.4128946647368412
8.2,0.345,0.2135292351924638,0.20120174805147517,0.047,55.0,205.0,0.99965,2.96,0.43,0.05221791314802471
7.7,0.39,-0.3639642214683658,-0.08850731638383391,0.035,36.0,109.0,0.9918,3.19,0.58,-0.24617721936287051
6.3,0.41,-0.3921961647871355,-0.15271738887608555,0.035,23.0,117.0,0.99172,3.2,0.39,-0.27729198011178824
7.6,0.27,-0.2812887779204092,-0.0632676720556975,0.043,28.0,152.0,0.99129,3.02,0.53,-0.25007714762567024
6.3,0.23,-0.4860924224392713,-0.2784508691828036,0.036000000000000004,15.0,105.0,0.991,3.32,0.42,-0.4274859364897341
6.8,0.22,-0.3228382978614943,-0.0033352509049602297,0.036000000000000004,38.0,195.0,0.9908,3.35,0.72,-0.2055325093267063
7.5,0.19,-0.45075574670250473,-0.38467921045286246,0.055999999999999994,50.0,110.0,0.9954,3.06,0.52,-0.47502651102888516
6.1,0.16,-0.4935622039540697,-0.4011976236032819,0.034,31.0,114.0,0.99365,3.32,0.58,-0.4929223132634828
8.1,0.29,-0.2901935910185165,-0.14523205951899043,0.042,22.0,124.0,0.9944,3.14,0.41,-0.2858218318095559
5.2,0.405,-0.5928116198328462,-0.3523278355192192,0.038,10.0,44.0,0.99125,3.52,0.4,-0.4788532668858687
7.1,0.39,-0.22216629993310022,-0.03838091466301652,0.044000000000000004,26.0,72.0,0.9941,3.17,0.29,-0.15241833527520976
7.6,0.13,-0.48669717453186556,-0.4589924974366786,0.062,40.0,126.0,0.9966,3.21,0.39,-0.515798958143192
6.1,0.22,-0.5138901974997641,-0.4428747581028545,0.051,18.0,87.0,0.9928,3.3,0.46,-0.568163075366557
7.4,0.24,-0.6062347341296143,-0.6432834509069243,0.045,52.0,183.0,0.9963,3.09,0.32,-0.6700308744983366
6.1,0.32,-0.4410897732751581,-0.1306398335900414,0.036000000000000004,38.0,124.0,0.9898,3.29,0.42,-0.30363245089859703
7.0,0.33,0.015991250696513193,0.16659264173229427,0.042,21.0,251.0,0.99435,3.01,0.55,-0.026940232804266384
6.4,0.3,-0.5209747951409451,-0.37622664225179125,0.052000000000000005,18.0,141.0,0.9927299999999999,3.38,0.53,-0.5042563424038723
6.9,0.3,-0.38522079574750967,-0.09617056029897908,0.037000000000000005,40.0,156.0,0.9896799999999999,3.08,0.36,-0.2860565412444406
6.8,0.23,-0.46559401129596767,-0.3392820290142142,0.044000000000000004,42.0,179.0,0.9946,3.25,0.56,-0.43459689948054403
6.2,0.21,-0.5991286953745455,-0.45379630108226277,0.038,41.0,150.0,0.9933,3.49,0.71,-0.564835247257929
6.9,0.33,-0.23562317629314178,0.14773215653445737,0.04,21.0,93.0,0.9896,3.18,0.48,-0.061872565995819584
6.8,0.24,-0.2674205970910416,0.07784390011376385,0.047,34.0,105.0,0.99,3.13,0.49,-0.14061694606909714
6.6,0.31,-0.4745877023810161,-0.5058687757759472,0.05,52.0,220.0,0.9964,3.12,0.45,-0.5728884438553836
7.1,0.21,-0.417236224937113,-0.19664073889544986,0.026000000000000002,23.0,100.0,0.9903,3.15,0.38,-0.35658399960259657
6.8,0.35,-0.4690870837223676,-0.4339657869274751,0.055999999999999994,31.0,161.0,0.9952,3.14,0.44,-0.5212798168550883
6.4,0.3,-0.42569288093257185,-0.2464446756995171,0.05,30.0,137.0,0.9930399999999999,3.26,0.58,-0.37404200465422655
6.6,0.25,-0.41915467734462175,-0.1932646163475833,0.04,40.0,89.0,0.9911,3.35,0.4,-0.36190327873299566
6.8,0.21,-0.41748191375179844,-0.32561726997317675,0.038,61.0,152.0,0.99523,3.02,0.56,-0.38621677261915077
6.6,0.19,-0.7323932875388058,-0.679791743497101,0.052000000000000005,34.0,181.0,0.9935200000000001,3.3,0.42,-0.750285200703493
6.3,0.32,-0.4640776559397892,-0.4631680437854606,0.039,29.0,198.0,0.9984,3.36,0.5,-0.5062467476596434
6.2,0.28,-0.28724691264534785,0.06927987359726662,0.026000000000000002,22.0,105.0,0.9890000000000001,2.98,0.64,-0.12309345555109652
6.0,0.2,-0.6528796560234704,-0.613614454768167,0.075,49.0,201.0,0.99466,3.21,0.43,-0.6657520686258782
6.9,0.17,-0.7018390105282197,-0.6763689710388381,0.064,55.0,152.0,0.9952,3.29,0.37,-0.7207289108550036
6.6,0.16,-0.5105200161690318,-0.4518912198407059,0.049,59.5,137.0,0.995,3.16,0.38,-0.5019690415573541
6.6,0.17,-0.4262576255296414,-0.20074727229477474,0.032,28.0,112.0,0.9914,3.25,0.55,-0.36709482078525246
6.8,0.31,-0.5265460346193467,-0.5370451268249468,0.046,50.0,173.0,0.9958,3.19,0.46,-0.6006585486943092
5.8,0.3,-0.7217972669273863,-0.5776253296366489,0.036000000000000004,57.0,163.0,0.99239,3.38,0.59,-0.6584107412766922
7.2,0.25,-0.3221139962887347,-0.39724444381529467,0.038,42.0,155.0,0.9999,2.97,0.47,-0.3964000895623039
6.6,0.17,-0.43933393932889075,-0.22868348277414374,0.03,33.0,78.0,0.99146,3.22,0.72,-0.3800272785135851
6.2,0.15,-0.5597525531581478,-0.5851690596420576,0.035,46.0,116.0,0.9960200000000001,3.12,0.38,-0.6017383633064515
5.6,0.12,-0.29312506758689183,0.054131929814251745,0.044000000000000004,21.0,73.0,0.9889600000000001,3.17,0.32,-0.14819518239350638
6.1,0.28,-0.4319241047652268,-0.10599654535273517,0.034,32.0,116.0,0.9898,3.36,0.44,-0.2805057979854958
6.3,0.41,-0.41230356390673173,-0.07859392647984587,0.027000000000000003,23.0,109.0,0.99018,3.34,0.54,-0.24374685011174757
7.1,0.28,-0.2956728619399278,-0.03942369091623621,0.03,25.0,191.0,0.9933799999999999,3.16,0.46,-0.17967309272088805
6.8,0.26,-0.28961037341646023,-0.29924960516533816,0.043,64.0,226.0,0.997,3.02,0.63,-0.37795616447331937
7.2,0.27,-0.3610542441828739,-0.022256926864085536,0.031,27.0,80.0,0.98892,3.03,0.33,-0.22164539313429354
6.7,0.31,-0.45550431907325906,-0.4127980528208641,0.054000000000000006,29.0,160.0,0.9952,3.04,0.44,-0.5026776114951147
5.8,0.345,-0.5720645869736107,-0.5199006091087861,0.033,26.0,120.0,0.9949399999999999,3.25,0.49,-0.5446477778240902
6.3,0.26,-0.49431259703803987,-0.4059930260526987,0.052000000000000005,34.0,134.0,0.9924,2.99,0.61,-0.5383480120512744
7.6,0.51,-0.6034015235963195,-0.4297839921135862,0.04,10.0,104.0,0.992,3.05,0.29,-0.5476949679743555
6.9,0.29,-0.4125736267365514,-0.22798757839741413,0.04,16.0,112.0,0.993,3.04,0.58,-0.3541656623674282
7.5,0.18,-0.433250103068186,-0.3107980395720191,0.05,21.0,138.0,0.99546,3.2,0.55,-0.420552984177053
7.6,0.67,-0.8250569733276909,-0.7839504100432,0.07400000000000001,25.0,168.0,0.9937,3.05,0.51,-0.8269180370638736
8.0,0.16,-0.5500373066482855,-0.4199255445057799,0.033,14.0,122.0,0.9941,3.2,0.39,-0.5433080899749856
6.3,0.41,-0.8007583875415443,-0.7389205363024947,0.032,25.0,98.0,0.99274,3.16,0.42,-0.7959565738999086
6.2,0.25,-0.47280449722621576,-0.4799147184672359,0.039,28.0,159.0,0.9982,3.48,0.64,-0.479838141157223
5.6,0.19,-0.4673220423581047,-0.3252946849680223,0.032,33.0,115.0,0.9909,3.36,0.5,-0.4746378009436112
6.0,0.29,-0.26483916313588063,-0.1232182517010676,0.048,55.0,149.0,0.9937,3.09,0.59,-0.23657698882384326
9.3,0.2,-0.6976520630999878,-0.6814230536529821,0.05,28.0,178.0,0.9954,3.16,0.43,-0.7517569592555087
7.2,0.27,-0.23307235566220896,0.0839935406535599,0.026000000000000002,27.0,114.0,0.99174,3.13,0.84,-0.10736598251827523
6.7,0.5,-0.21458436548340498,-0.24008834980589477,0.078,81.0,238.0,0.9988,3.08,0.44,-0.3223471700185895
6.5,0.28,-0.5278936255818396,-0.5546561504157377,0.067,61.0,180.0,0.9972,3.15,0.57,-0.5898922533553685
6.8,0.23,-0.49933765830100896,-0.5826126800134892,0.073,56.0,173.0,0.9984,3.06,0.41,-0.5678552475300251
7.7,0.32,-0.3051177073210236,-0.3417514739901675,0.036000000000000004,56.0,153.0,0.9978,3.13,0.44,-0.4249104073020058
6.8,0.2,-0.49370169901300154,-0.4616159627970966,0.147,38.0,132.0,0.993,3.05,0.38,-0.5926326499833622
6.6,0.21,-0.5437385816504245,-0.3925878507409908,0.034,48.0,113.0,0.99165,3.24,0.68,-0.5264243846178664
7.1,0.39,-0.3802666354342451,-0.24373812673636608,0.037000000000000005,29.0,124.0,0.9941399999999999,3.07,0.42,-0.33537786739821807
6.9,0.23,-0.3179546649913325,-0.16139440484253265,0.03,30.0,114.0,0.9936799999999999,3.22,0.54,-0.28830242065649636
6.8,0.29,-0.5745199810940589,-0.5548833882940878,0.142,52.0,148.0,0.9937,3.08,0.49,-0.6594556021635705
7.2,0.17,-0.3710272264500133,-0.20904967116126394,0.059000000000000004,47.0,128.0,0.9932200000000001,3.08,0.46,-0.3330839679306835
8.6,0.55,-0.22304114394001184,-0.10744137257010156,0.057,35.5,366.5,1.0001,3.04,0.63,-0.18551975126048859
6.8,0.18,-0.4643262776557211,-0.3564264300273039,0.047,17.0,109.0,0.99498,3.42,0.44,-0.44756319971223135
6.7,0.27,-0.6131872975492847,-0.6055190947500495,0.053,54.0,202.0,0.9961,3.22,0.43,-0.639573826481834
7.2,0.21,-0.47721528976414596,-0.29488109062146006,0.036000000000000004,35.0,132.0,0.9928,3.25,0.4,-0.42959094703752376
8.8,0.27,-0.46453195897488175,-0.25916392944641364,0.024,52.0,99.0,0.9925,2.87,0.49,-0.38193576720635347
7.4,0.44,-0.6164165173704615,-0.6539433662363248,0.049,44.0,157.0,0.998,3.27,0.44,-0.6502156840531403
6.8,0.28,-0.3907367677565977,-0.13862373529273353,0.036000000000000004,15.0,115.0,0.9918,3.27,0.72,-0.31810435218565536
6.5,0.22,-0.43574262995190827,-0.2859883507231058,0.027999999999999997,16.0,87.0,0.99311,3.15,0.56,-0.3876764991552123
6.4,0.26,-0.5557006662293236,-0.404045145950628,0.025,33.0,134.0,0.992,3.21,0.47,-0.5223453999109375
7.0,0.16,-0.50346621860538,-0.5380636162068315,0.044000000000000004,27.0,149.0,0.998,2.91,0.46,-0.5380991365160062
6.7,0.26,-0.6614375461629107,-0.6150103513629837,0.079,35.5,216.0,0.9956,3.31,0.68,-0.677537026735359
7.6,0.23,-0.5206556459819105,-0.47247666850976233,0.053,65.0,146.0,0.9963,3.11,0.32,-0.5294913051752715
7.3,0.18,-0.4065417515373123,-0.35048995671258254,0.046,28.0,157.0,0.9946,3.33,0.62,-0.5019821078875688
6.9,0.22,-0.364203670973957,-0.3752245042353357,0.053,59.0,178.0,0.9992,3.37,0.82,-0.4070626578508416
8.0,0.25,-0.496127004861469,-0.5042921745101063,0.036000000000000004,49.0,219.0,0.9996,2.96,0.46,-0.48337123527805825
6.5,0.26,-0.5288819665131232,-0.3638542603813846,0.04,25.0,184.0,0.99216,3.29,0.46,-0.49775572115126654
6.7,0.54,-0.6043684586213699,-0.5830203891567218,0.049,8.0,178.0,0.9950200000000001,3.16,0.38,-0.6290619055290089
7.0,0.16,-0.4410713002701717,-0.2389599758316472,0.028999999999999998,28.0,98.0,0.99126,3.11,0.37,-0.38881959969338675
7.1,0.44,-0.20598047346164206,0.19470774975348393,0.040999999999999995,35.0,128.0,0.9896,3.07,0.43,-0.037983824238632224
6.0,0.33,-0.5490428779535537,-0.3251423550096906,0.036000000000000004,5.0,85.0,0.99125,3.28,0.4,-0.4467814459169145
6.2,0.15,-0.5448496912162275,-0.48793709439760957,0.033,17.0,51.0,0.9932,3.3,0.7,-0.6090621597888365
6.3,0.24,-0.692599601543988,-0.6416805154637362,0.052000000000000005,48.0,185.0,0.9934,3.21,0.5,-0.7184350113874692
7.3,0.22,-0.38394700955146943,-0.4279034345348396,0.042,44.5,129.5,0.9998,3.36,0.41,-0.45296549517580253
7.1,0.43,-0.2764574444106598,0.024763272344658915,0.025,15.0,138.0,0.99126,3.18,0.46,-0.14291194530680085
7.2,0.16,-0.6029348934886842,-0.5059436836959654,0.031,27.0,84.0,0.9928,3.33,0.34,-0.6145954376368888
6.8,0.2,-0.4340757964537302,-0.286203445165788,0.04,27.0,103.0,0.9940000000000001,3.37,0.58,-0.4123327631514234
6.4,0.16,-0.562189719195906,-0.3635701529892452,0.057,21.0,125.0,0.9909100000000001,3.23,0.44,-0.4931624888212598
6.8,0.21,-0.32018624308658017,-0.11548190699510807,0.038,27.0,107.0,0.99206,2.98,0.82,-0.25669897279131115
6.1,0.41,-0.7890481377097744,-0.6202752071723108,0.063,36.0,87.0,0.9914,3.27,0.67,-0.6870706720378458
6.3,0.15,-0.4077053472168287,-0.3565969184802684,0.05,25.0,96.0,0.99754,3.21,0.49,-0.41737475763813703
6.3,0.24,-0.34559915146972753,-0.2554146042300429,0.035,53.0,134.0,0.99567,3.17,0.38,-0.3160168725046666
6.6,0.21,-0.41589796385376365,-0.20329355240835434,0.028999999999999998,43.0,106.0,0.9911200000000001,2.93,0.43,-0.33610171465827143
7.7,0.35,-0.10416956308331426,0.1709550245141367,0.033,42.0,186.0,0.9931,3.14,0.38,-0.018667604094220303
7.9,0.35,-0.3596024861751528,-0.2887720883184284,0.07200000000000001,44.0,229.0,0.99785,3.03,0.59,-0.32640105637934935
7.3,0.33,-0.2597221976080737,-0.01927047505322288,0.038,32.0,138.0,0.992,3.03,0.3,-0.1814942200039762
7.5,0.29,-0.4830843949564976,-0.5210369219742739,0.067,47.0,178.0,0.9983799999999999,3.04,0.49,-0.5199762365055862
7.9,0.22,-0.2931649817057662,-0.09368319361986743,0.043,46.0,152.0,0.9934,3.12,0.32,-0.23211039380180953
6.9,0.28,-0.3195048176184392,-0.16061325623932077,0.037000000000000005,16.0,76.0,0.9948,3.05,0.54,-0.2775350255473864
